,@AfifYulistian,@AlshadAhmad,@Anak.Kuliner,@AquariusMusikindo,@ArisSportTv,@AttaHalilintar,@Audrey-A,@AutonetMagz,@BeemzAryo,@BimbelBrilian,@BoengkoesNetwork,@BrandonKentEverything,@CNBC_ID,@CNNIDOFFICIAL,@CoachJustinl28,@DHIARCOM,@DKIDchannel,@Dewa19,@DuniaBinatangLiar,@Dunia_Alam,@DylandPROS,@FitraEri,@FrontaLGaming,@GadgetGaul,@GadgetIn,@GarasiDrift,@HujanTandaTanya,@IBLTV,@JagatReview,@JessNoLimit,@Judika.Entertainment,@K2G,@KUBILER,@Kenandgrat,@KokBisa,@LuckyHakimChannel,@MILYHYA,@MNCTV_Sports,@MajelisLucu,@MalakaProjectid,@MamankKuliner,@Mas-Wahid,@Melkibajaj,@Miawaug,@MusicaStudios,@NagaswaraOfficial,@NarasiNewsroom,@NexCarlos,@OTOMOTIFTV,@OfficialNoahMusic,@OfficialiNews,@Otodriver,@PANJIPETUALANG_REAL,@PSSITV,@PricebookIndonesia,@RCTISports,@RansEntertainment,@SPOTV.Indonesia,@SPROSULEPRODUCTIONS,@SatuPersenIndonesianLifeschool,@SiKutuBuku,@Sobat_HAPE,@SportsChannelIndonesia,@TirtaPengPengPeng,@TrinityOptimaProduction,@VINDES,@WindahBasudara,@YoutuberCupu,@ZeniusEducation,@ZonaJuaraSports,@amarpdchannel,@ariefmuhammaddd,@carmudiID,@corbuzier,@deHakims,@deHakimsAviaryIrfanHakim,@dennycaknan6996,@farida.nurhan,@felicia.tjiasaka,@indomusikgram,@iwanbanaranblog,@kompastv,@letdahyper,@liputan6_news,@metrotvnews,@motomobitv,@nihongomantappu,@officialbaliunited,@projectreview,@radityadika,@raisa6690,@riasukmawijaya,@ridwanhr,@rrq_lemon,@tanboykun,@taulany_tv,@tempovideochannel,@tribunnews,@tvOneNews,@ybrap
@Melkibajaj,0.96067584,0.96353614,0.95457876,0.92584574,0.9182688,0.94285756,0.93746024,0.94503546,0.9656663,0.8854445,0.9344276,0.88672453,0.9060127,0.90418994,0.93836117,0.9363581,0.940788,0.9250623,0.94509375,0.92788947,0.9497083,0.9451752,0.9580101,0.9354753,0.9485593,0.96065235,0.95643586,0.91217566,0.92460215,0.9236499,0.9298031,0.9445173,0.94976544,0.9419418,0.8987682,0.95260775,0.9526801,0.80738664,0.9507247,0.91375774,0.9352554,0.950367,1.0000002,0.96362436,0.9113691,0.9104508,0.9462292,0.9284606,0.92790914,0.9268731,0.8924728,0.9324999,0.94534266,0.92845774,0.93832695,0.7330811,0.94996536,0.8995826,0.92137355,0.9417586,0.9419066,0.9501072,0.8850182,0.928702,0.9330884,0.9508726,0.9531423,0.934677,0.9432844,0.8279843,0.9320436,0.95178664,0.9271637,0.9456003,0.9446669,0.93754435,0.9258635,0.9491954,0.9387754,0.95901275,0.9229366,0.8958583,0.95838916,0.8583926,0.9314232,0.9513992,0.95738626,0.9035626,0.9418013,0.9241702,0.9122493,0.9294082,0.95146185,0.8961582,0.94388914,0.9328431,0.9024694,0.90033746,0.9215128,0.8946011
@Miawaug,0.9860114,0.9614358,0.9560069,0.94186604,0.90998685,0.94522303,0.93515503,0.95453495,0.9602687,0.8717718,0.93803704,0.8860791,0.90972555,0.914583,0.9352684,0.943599,0.9453441,0.9342386,0.95051396,0.9431605,0.96025264,0.9521202,0.9583969,0.94757146,0.9659162,0.9685149,0.9594945,0.9294671,0.9331293,0.9388044,0.94146144,0.95404637,0.94578624,0.94421077,0.90570295,0.96451443,0.97303957,0.8233206,0.9609298,0.9283053,0.93221295,0.9408686,0.96362436,1.0000002,0.92273676,0.92944556,0.96030754,0.93119055,0.9354837,0.94002026,0.8946855,0.94345015,0.94448286,0.94044614,0.94748765,0.74704516,0.95309937,0.8913737,0.9223295,0.9422114,0.94192946,0.96013856,0.88355076,0.9356773,0.9426055,0.95694363,0.9717227,0.9470185,0.9525374,0.84401923,0.92010605,0.9526737,0.922629,0.95101607,0.9544474,0.9464861,0.93496364,0.9446203,0.9369954,0.96898454,0.9330473,0.89467865,0.96685576,0.85472643,0.93719065,0.9597635,0.9645976,0.8968091,0.9542337,0.9340184,0.92740715,0.9312423,0.9570712,0.91718924,0.95487773,0.93470025,0.90622294,0.903232,0.9268052,0.90531635
@MusicaStudios,0.91191924,0.9040733,0.8983263,0.97201324,0.90415853,0.9263641,0.91691226,0.9168104,0.91956455,0.7945398,0.8538976,0.9038501,0.8335309,0.82620394,0.90705705,0.9250132,0.9069698,0.95597553,0.89222425,0.8840387,0.9018456,0.8938774,0.9244894,0.9053449,0.9207642,0.94553185,0.8923254,0.9375539,0.9075055,0.9274154,0.94796056,0.9286356,0.8786201,0.8688729,0.8147011,0.9209749,0.9350554,0.87481076,0.91365016,0.851031,0.8681145,0.9094131,0.9113691,0.92273676,1.0000001,0.9723842,0.9086652,0.84387386,0.92747843,0.94831604,0.8563354,0.91605777,0.92004204,0.8967471,0.9160899,0.8014247,0.8946254,0.9041127,0.88699186,0.8688589,0.879223,0.92869693,0.89644635,0.88318694,0.973158,0.9186108,0.9204197,0.9172011,0.91349465,0.8777536,0.88870203,0.88425595,0.8504789,0.9103182,0.8718633,0.8569504,0.96060175,0.9239752,0.87209,0.95678604,0.9012673,0.8222027,0.92130756,0.785025,0.88564014,0.9318986,0.93370706,0.89215684,0.91304255,0.8813893,0.95276546,0.8746964,0.89821196,0.9008268,0.9036849,0.88982844,0.82730085,0.8319332,0.86942124,0.90185714
@NagaswaraOfficial,0.92079175,0.90462136,0.9055064,0.9737273,0.89640796,0.92004883,0.89948404,0.9189669,0.92357326,0.80279744,0.8708683,0.88891315,0.850757,0.854416,0.9168407,0.91857594,0.90672874,0.9392233,0.9093843,0.89724064,0.9123685,0.9073883,0.9290599,0.9113397,0.92652667,0.9421433,0.9040733,0.92982054,0.8991508,0.92280376,0.94964755,0.93118703,0.8862774,0.8824004,0.8496709,0.9325639,0.93619204,0.85507846,0.92624694,0.8805319,0.8792044,0.89579237,0.9104508,0.92944556,0.9723842,1.0,0.9152931,0.86694825,0.9087889,0.95218444,0.8592245,0.91688967,0.90664667,0.913045,0.9088594,0.7867256,0.9062172,0.89315546,0.8823427,0.884503,0.8936229,0.92841136,0.90304136,0.893693,0.9707346,0.92452073,0.9315177,0.92808855,0.9134746,0.866557,0.8709314,0.9062215,0.85691434,0.91286516,0.8952942,0.8770846,0.94984996,0.908817,0.8884355,0.9524646,0.8991562,0.8378018,0.924694,0.8060224,0.89842695,0.9286518,0.9306339,0.8931544,0.9110995,0.90809274,0.9555588,0.9004452,0.9091637,0.8929836,0.9175444,0.8932342,0.8474214,0.84438866,0.8868398,0.90255654
@NarasiNewsroom,0.96005607,0.96712065,0.951912,0.93237,0.92838436,0.9441081,0.9431022,0.9513122,0.95544314,0.9032248,0.93664986,0.88962054,0.9338242,0.93294877,0.9477383,0.945655,0.9543071,0.9167075,0.9508717,0.9521491,0.9633479,0.95477307,0.9579712,0.93963826,0.95529,0.96294546,0.9698139,0.9241208,0.9449104,0.93613267,0.9285854,0.953845,0.9491905,0.93644667,0.9170567,0.9645978,0.96711636,0.82767165,0.96575975,0.9409704,0.93391824,0.9486455,0.9462292,0.96030754,0.9086652,0.9152931,0.9999999,0.927775,0.9332818,0.93152505,0.919624,0.9416424,0.9548734,0.9472147,0.94952416,0.73825765,0.9503264,0.8935689,0.9237432,0.95496213,0.95815146,0.95509887,0.89630246,0.9532912,0.93314016,0.95989984,0.9684676,0.9468881,0.96838546,0.8439368,0.93272233,0.95535564,0.9325354,0.95648444,0.9520066,0.9431547,0.93126684,0.9426788,0.95857394,0.9599925,0.93126607,0.92620337,0.966112,0.88813263,0.96047544,0.9555931,0.9539496,0.9133568,0.94366896,0.9346325,0.9194523,0.921293,0.9551693,0.9200556,0.94775784,0.93471193,0.93561316,0.93108165,0.9478165,0.904635
@NexCarlos,0.9318612,0.93765837,0.96993244,0.8793353,0.862129,0.9242463,0.87369514,0.93273216,0.9208671,0.90160215,0.98680013,0.8329751,0.93877405,0.9436456,0.9266368,0.92327964,0.94233036,0.8670324,0.928883,0.9231311,0.9603832,0.9588456,0.936355,0.9168259,0.9407508,0.9181788,0.9484473,0.8560982,0.9174148,0.87465227,0.9024552,0.9262512,0.9748198,0.98380196,0.95001876,0.947331,0.9233455,0.7229655,0.956301,0.9388144,0.9750773,0.8909431,0.9284606,0.93119055,0.84387386,0.86694825,0.927775,1.0000002,0.8813944,0.86895,0.9000988,0.9186359,0.8780966,0.8961542,0.9264559,0.66594136,0.95971847,0.84681225,0.9315765,0.95644975,0.94483316,0.93368566,0.83876705,0.9399568,0.88120115,0.9474395,0.9410881,0.9257983,0.9233798,0.7406498,0.85817504,0.96515924,0.9489132,0.9494024,0.9775927,0.96762097,0.8836467,0.88697505,0.9488201,0.92503154,0.91866887,0.92705667,0.9412352,0.9030683,0.9397921,0.9343878,0.93555695,0.85803914,0.9332627,0.93568146,0.86042684,0.91966844,0.9471136,0.8627891,0.95331883,0.9490731,0.9352757,0.9292306,0.9387619,0.85935247
@OTOMOTIFTV,0.9244619,0.9345281,0.93095183,0.9202663,0.9264948,0.92971,0.9472407,0.94320166,0.92550266,0.8323593,0.89683354,0.9128005,0.86944944,0.84899807,0.92606324,0.9527899,0.9458369,0.93386793,0.89430857,0.9006561,0.9235735,0.92609155,0.93647194,0.91817474,0.9397633,0.96654797,0.91481304,0.93542385,0.94796485,0.93116575,0.9112822,0.94623905,0.9202442,0.9028609,0.8455975,0.9335878,0.9428111,0.8720027,0.9223865,0.86823416,0.90810776,0.9500048,0.92790914,0.9354837,0.92747843,0.9087889,0.9332818,0.8813944,0.99999964,0.92304313,0.8707408,0.93614674,0.9434757,0.91218925,0.9549494,0.8045602,0.91145426,0.92062724,0.9027214,0.89216924,0.89982784,0.9500513,0.8934436,0.9123415,0.91821384,0.9295203,0.93772966,0.92654717,0.93607575,0.8851604,0.92250824,0.90371597,0.9122156,0.9280151,0.89434457,0.8886821,0.93863225,0.9445327,0.9026179,0.9500928,0.9407304,0.8567884,0.9467313,0.80655146,0.9141745,0.9585526,0.9497167,0.9030278,0.9337678,0.8730631,0.9075377,0.8799468,0.92949796,0.9201486,0.92162794,0.9021368,0.8557518,0.8637082,0.89312947,0.9092953
@OfficialNoahMusic,0.9297918,0.92280376,0.91022485,0.9619275,0.91582084,0.916914,0.922374,0.9281744,0.94790006,0.8029113,0.87056196,0.8978663,0.84260523,0.84825563,0.91558635,0.92496735,0.90817475,0.9327124,0.928525,0.9096155,0.91927755,0.91128945,0.9452379,0.9164611,0.92838335,0.952215,0.91678226,0.940083,0.902619,0.9320775,0.9327218,0.93572426,0.89256334,0.87896574,0.8593867,0.9409219,0.94504666,0.8508475,0.9317291,0.8861284,0.88046485,0.92495215,0.9268731,0.94002026,0.94831604,0.95218444,0.93152505,0.86895,0.92304313,1.0,0.8444102,0.9226233,0.9352392,0.91674924,0.9053284,0.773763,0.89914453,0.8933234,0.8783359,0.8923482,0.9091456,0.93557423,0.90736365,0.8934485,0.9569867,0.9190902,0.94335103,0.9312203,0.92849237,0.8656088,0.9064677,0.9111526,0.86397743,0.912048,0.9003669,0.88106155,0.94757515,0.9322409,0.9041792,0.95346814,0.9011593,0.8253654,0.9431305,0.79157215,0.89364123,0.9370092,0.9286492,0.8919444,0.9082893,0.9087366,0.96099824,0.903016,0.9166949,0.90287614,0.918669,0.881207,0.8376599,0.83169836,0.8747462,0.9243549
@OfficialiNews,0.895388,0.9104602,0.9083712,0.86194944,0.8738688,0.9147793,0.8704324,0.90621394,0.8733856,0.8776976,0.91526634,0.8310813,0.94732666,0.92689437,0.920794,0.90632814,0.9267198,0.8773206,0.8848913,0.90665656,0.9216269,0.92435706,0.89430165,0.8948096,0.9118451,0.89552855,0.90954113,0.8720362,0.9221176,0.86296004,0.88161206,0.9017003,0.9219784,0.91427517,0.8782886,0.9137583,0.9141345,0.77529883,0.9224045,0.8941759,0.91137546,0.8653309,0.8924728,0.8946855,0.8563354,0.8592245,0.919624,0.9000988,0.8707408,0.8444102,1.0000002,0.89692265,0.8708889,0.89643735,0.92115515,0.7066144,0.9307042,0.8806459,0.9068343,0.90582204,0.90112245,0.90555704,0.86699903,0.9313092,0.8706056,0.93143034,0.9106681,0.8951794,0.9091172,0.7915648,0.84178525,0.916139,0.91148937,0.92477757,0.91490746,0.9184514,0.87175924,0.8646182,0.91148156,0.90430486,0.9011776,0.9573497,0.9015962,0.9369539,0.9586848,0.90874994,0.909518,0.8754157,0.91030145,0.8915167,0.8383787,0.8815861,0.9100449,0.8428453,0.90284085,0.92080605,0.94999623,0.95420575,0.95821357,0.85042906
@Otodriver,0.94523567,0.93417054,0.93277144,0.92911696,0.89464605,0.9324868,0.9025815,0.98858315,0.93334275,0.8743966,0.91730535,0.89541376,0.9152019,0.9211791,0.9434009,0.9477754,0.96008277,0.9214201,0.9400997,0.9244385,0.94502914,0.96750724,0.93747497,0.9621496,0.96218455,0.9652552,0.9376854,0.91321766,0.94591475,0.9166584,0.9289806,0.9606484,0.92958593,0.924324,0.90842354,0.95149046,0.9473436,0.8357359,0.94933283,0.93260705,0.9139529,0.92731845,0.9324999,0.94345015,0.91605777,0.91688967,0.9416424,0.9186359,0.93614674,0.9226233,0.89692265,1.0000004,0.9108252,0.9460033,0.9496845,0.760251,0.94090855,0.92695963,0.9079559,0.93592817,0.9213352,0.96147144,0.9099437,0.92514956,0.93040544,0.94386744,0.9464495,0.9709823,0.94023657,0.84606826,0.88613814,0.95135707,0.9302449,0.933573,0.9356214,0.92171794,0.92847514,0.9097685,0.9309562,0.94326556,0.95907307,0.89611393,0.9386094,0.8624216,0.936431,0.97990125,0.9388813,0.9072433,0.9530537,0.9345498,0.9143353,0.9357543,0.96656966,0.8832631,0.93511665,0.91955256,0.91170305,0.902444,0.92736745,0.89465296
@PANJIPETUALANG_REAL,0.93889844,0.9693321,0.93701637,0.9245113,0.9571843,0.94387007,0.98296154,0.9197693,0.9668709,0.84205973,0.8993427,0.9177161,0.87066865,0.8608844,0.9241929,0.9396089,0.92999846,0.9223732,0.92999095,0.9214766,0.93322754,0.91341674,0.95454013,0.911973,0.93137026,0.96359277,0.937663,0.92760694,0.929932,0.93457687,0.90905654,0.9381362,0.9298014,0.899818,0.8515221,0.9526888,0.95344836,0.8508301,0.9339247,0.8752639,0.90899014,0.9716781,0.94534266,0.94448286,0.92004204,0.90664667,0.9548734,0.8780966,0.9434757,0.9352392,0.8708889,0.9108252,1.0000001,0.9076358,0.93562925,0.76584876,0.91991806,0.8987754,0.91200745,0.90315413,0.92558026,0.94083786,0.88066566,0.9214382,0.925981,0.9358313,0.9482235,0.91483426,0.9444002,0.86003065,0.98454094,0.9110655,0.90000516,0.93883395,0.9080292,0.9067179,0.9349317,0.98534286,0.9204457,0.95869076,0.9098562,0.86261165,0.9623858,0.8198037,0.91765684,0.937285,0.9531337,0.9035673,0.9194616,0.88504875,0.9132776,0.88329935,0.9167321,0.935576,0.92798936,0.90196806,0.86647093,0.8681767,0.8949336,0.9136897
@PSSITV,0.9481344,0.92286026,0.9208119,0.91820735,0.89969504,0.9058707,0.8941928,0.9487978,0.9244299,0.87382746,0.8956228,0.87296754,0.90268975,0.9214382,0.93970066,0.909505,0.9208495,0.9099432,0.93892634,0.92621666,0.92647195,0.9402541,0.9333338,0.94772613,0.9414394,0.94669694,0.9394961,0.92499185,0.9102045,0.9122908,0.9197047,0.9378192,0.9118547,0.9037576,0.90619826,0.94001573,0.9470897,0.84619117,0.9387679,0.9423068,0.8932626,0.9049722,0.92845774,0.94044614,0.8967471,0.913045,0.9472147,0.8961542,0.91218925,0.91674924,0.89643735,0.9460033,0.9076358,1.0,0.9149964,0.7645568,0.91915405,0.91340655,0.8784602,0.9314019,0.9233365,0.9372605,0.9224646,0.9145052,0.9185175,0.93610454,0.94347364,0.94650066,0.9401512,0.8700936,0.88062596,0.9379424,0.890752,0.91555655,0.920593,0.9061519,0.91054606,0.8996235,0.92459315,0.9309493,0.9248097,0.88872147,0.9323809,0.85684335,0.9316931,0.94416714,0.9292176,0.9196124,0.92564464,0.93610406,0.91234595,0.93522966,0.94162154,0.8671744,0.93130267,0.8964579,0.9154112,0.90556526,0.92654127,0.8822403
@PricebookIndonesia,0.9379159,0.9547173,0.9570577,0.9164779,0.9202182,0.9608217,0.94300365,0.9578629,0.92965484,0.8906012,0.94413126,0.91373456,0.93124115,0.90234625,0.94828904,0.98576045,0.9883755,0.92503333,0.91100943,0.92686653,0.96141803,0.9573629,0.9513437,0.95480317,0.97958654,0.9591325,0.94230473,0.925202,0.9870269,0.9367707,0.92100704,0.97747886,0.95491153,0.9482994,0.8822158,0.9576986,0.9585829,0.8429744,0.94949496,0.89616275,0.95161796,0.94370776,0.93832695,0.94748765,0.9160899,0.9088594,0.94952416,0.9264559,0.9549494,0.9053284,0.92115515,0.9496845,0.93562925,0.9149964,1.0,0.7641704,0.9531917,0.9177408,0.9486228,0.92858076,0.92989576,0.9807253,0.887241,0.9542949,0.91791975,0.96054965,0.95919144,0.96013844,0.95396113,0.84944457,0.91306996,0.93973035,0.95369804,0.9655849,0.9365579,0.94047487,0.93534887,0.942654,0.9389429,0.9571204,0.9574822,0.9210936,0.961835,0.8759757,0.9531759,0.96887386,0.96609175,0.90544105,0.9793652,0.9006773,0.89196086,0.9014021,0.9556891,0.92816806,0.94458413,0.94265974,0.91411674,0.9245114,0.9375585,0.9137882
@RCTISports,0.7388339,0.74037015,0.729826,0.78220725,0.819373,0.7608143,0.7756365,0.7572425,0.7402179,0.61458254,0.68913054,0.82514787,0.6776549,0.6368474,0.7756225,0.7805418,0.75649285,0.790125,0.7155465,0.71330297,0.735725,0.7375382,0.7804357,0.74313414,0.7533883,0.79361045,0.69709647,0.85630035,0.76739895,0.7801933,0.7525176,0.7805667,0.71284467,0.68539214,0.6315855,0.74704516,0.76044923,0.8594904,0.7325979,0.6517122,0.7120173,0.76987356,0.7330811,0.74704516,0.8014247,0.7867256,0.73825765,0.66594136,0.8045602,0.773763,0.7066144,0.760251,0.76584876,0.7645568,0.7641704,0.9999998,0.71492934,0.8498546,0.7179575,0.6711978,0.6946209,0.7726328,0.7968969,0.71936035,0.7776413,0.7444147,0.7592906,0.7685001,0.7474914,0.84996766,0.74245226,0.7038642,0.6983209,0.7408501,0.6859594,0.674842,0.79048026,0.7713964,0.7125101,0.7758962,0.7590537,0.66195834,0.76398516,0.61136484,0.73695195,0.76388985,0.76707673,0.8341572,0.7379384,0.6923242,0.76919276,0.7156437,0.74364734,0.758663,0.7404349,0.7051848,0.6622745,0.66248167,0.69680154,0.76169056
@RansEntertainment,0.95051295,0.96317714,0.9695156,0.91127026,0.9032899,0.97082114,0.9118612,0.95143926,0.94300926,0.90372086,0.9673499,0.87980664,0.94687736,0.94414926,0.9499426,0.9496058,0.9617225,0.9085736,0.9349082,0.9313226,0.96515983,0.97533244,0.9527043,0.93317103,0.95718265,0.9479078,0.9596586,0.8974234,0.942824,0.8997055,0.9314445,0.9512489,0.9720226,0.97510254,0.9287803,0.9642842,0.95392054,0.77811354,0.9740499,0.93771404,0.9630364,0.9214306,0.94996536,0.95309937,0.8946254,0.9062172,0.9503264,0.95971847,0.91145426,0.89914453,0.9307042,0.94090855,0.91991806,0.91915405,0.9531917,0.71492934,1.0000005,0.89030063,0.96790755,0.9579053,0.95175946,0.9562341,0.8689074,0.96024215,0.92348874,0.9838783,0.95803064,0.94112897,0.94902027,0.7926549,0.89438057,0.9707765,0.9538295,0.9752102,0.9756322,0.97115624,0.918751,0.9228688,0.9463154,0.9599309,0.9521078,0.9451728,0.9588487,0.9154593,0.95999014,0.96019566,0.965907,0.89673597,0.95435035,0.94231915,0.8919461,0.9260833,0.96366966,0.8913424,0.95521283,0.97967005,0.9441714,0.9552721,0.9545929,0.89422953
@SPOTV.Indonesia,0.8832103,0.8967451,0.88521636,0.90189767,0.91636515,0.9069128,0.90165895,0.92327577,0.88965166,0.814096,0.8582141,0.9216198,0.86430514,0.8407494,0.9291242,0.9218935,0.9120563,0.91534775,0.882105,0.87608767,0.8942796,0.9098511,0.9186242,0.91365445,0.91384816,0.9304468,0.87592906,0.93280256,0.9176889,0.9040905,0.89416516,0.9275645,0.8801811,0.86658275,0.83592635,0.90342784,0.9095327,0.8925409,0.900496,0.8508779,0.8729613,0.89894104,0.8995826,0.8913737,0.9041127,0.89315546,0.8935689,0.84681225,0.92062724,0.8933234,0.8806459,0.92695963,0.8987754,0.91340655,0.9177408,0.8498546,0.89030063,1.0,0.8745392,0.859478,0.86749434,0.92172253,0.92556024,0.8877001,0.90135026,0.91092443,0.914658,0.9139644,0.89719987,0.8881512,0.8745559,0.8855915,0.87108433,0.897004,0.87050676,0.8549328,0.9005015,0.89853567,0.8821335,0.913851,0.92904806,0.85210574,0.90903586,0.8249301,0.90272605,0.929183,0.91564983,0.93342036,0.90669554,0.8756634,0.88186896,0.8912653,0.9058894,0.86214256,0.88391036,0.8750921,0.85792434,0.85846245,0.884813,0.8906845
@SPROSULEPRODUCTIONS,0.9182296,0.944327,0.951794,0.88910824,0.9088722,0.97020024,0.91098154,0.919861,0.91278046,0.86346996,0.9502746,0.88387704,0.9113369,0.88916075,0.92868125,0.9509783,0.9489878,0.9018738,0.8894465,0.89814925,0.94645983,0.94291544,0.93491393,0.90647715,0.93369484,0.9247907,0.9228339,0.89028955,0.93454826,0.8857577,0.90820074,0.933306,0.952479,0.9542725,0.87207973,0.93771815,0.93208355,0.7785867,0.94636667,0.8797078,0.95509356,0.9055506,0.92137355,0.9223295,0.88699186,0.8823427,0.9237432,0.9315765,0.9027214,0.8783359,0.9068343,0.9079559,0.91200745,0.8784602,0.9486228,0.7179575,0.96790755,0.8745392,0.9999997,0.91500306,0.9118613,0.9447895,0.83896565,0.94358647,0.9022943,0.9689913,0.9327239,0.91320693,0.9302232,0.78614223,0.884818,0.9312371,0.93063295,0.97780174,0.94182837,0.9427071,0.9207131,0.91642714,0.9063104,0.94762766,0.94094306,0.91314614,0.9454415,0.8749269,0.9276842,0.9365544,0.9571544,0.87408304,0.9357971,0.89095426,0.86102223,0.8735981,0.93103975,0.893612,0.93313324,0.97011244,0.90045786,0.92401767,0.9190852,0.87977517
@SatuPersenIndonesianLifeschool,0.9501132,0.949852,0.94974256,0.89511377,0.87442017,0.9247202,0.8853277,0.9496534,0.9440415,0.9279443,0.948146,0.8439035,0.9479321,0.9620086,0.9392178,0.9196097,0.9435437,0.88027775,0.95780206,0.94152236,0.95542485,0.9628973,0.9424469,0.9285073,0.9490182,0.9336314,0.9829161,0.8721732,0.92057467,0.8883313,0.91387844,0.9406631,0.952143,0.95271206,0.96521366,0.95331776,0.9424008,0.75224817,0.96216357,0.9741356,0.9381356,0.9120902,0.9417586,0.9422114,0.8688589,0.884503,0.95496213,0.95644975,0.89216924,0.8923482,0.90582204,0.93592817,0.90315413,0.9314019,0.92858076,0.6711978,0.9579053,0.859478,0.91500306,1.0000002,0.98213613,0.9411579,0.86088157,0.94198847,0.9062121,0.9542984,0.9501864,0.9418869,0.95576966,0.7715409,0.88420403,0.97410655,0.95033944,0.9458971,0.9675097,0.95872766,0.88845277,0.90065885,0.9716907,0.9363457,0.91835237,0.93079853,0.94158053,0.9089924,0.94739956,0.9499185,0.9314281,0.87919414,0.9423706,0.95543575,0.8855573,0.9308518,0.9609524,0.8634534,0.9366627,0.9452205,0.9505377,0.94124043,0.9478112,0.86357546
@SiKutuBuku,0.94207823,0.96170235,0.9505835,0.90528464,0.896841,0.92881036,0.91039795,0.9363538,0.9586284,0.9183525,0.9420746,0.86584103,0.93790865,0.9423397,0.9447414,0.9269222,0.94364583,0.8858515,0.9631003,0.94733703,0.9558399,0.95579004,0.95713806,0.92573404,0.9506155,0.9384874,0.98407245,0.88602334,0.9278615,0.9077002,0.91976595,0.9457295,0.949245,0.94361544,0.9566264,0.95936215,0.9473753,0.7713995,0.9608511,0.9571773,0.94020045,0.9286417,0.9419066,0.94192946,0.879223,0.8936229,0.95815146,0.94483316,0.89982784,0.9091456,0.90112245,0.9213352,0.92558026,0.9233365,0.92989576,0.6946209,0.95175946,0.86749434,0.9118613,0.98213613,0.99999976,0.94211173,0.8750479,0.946664,0.9147902,0.9531165,0.96077365,0.9406712,0.9566859,0.7896844,0.90900576,0.9639584,0.9475949,0.9461473,0.9634397,0.9545833,0.8962219,0.92416245,0.9798674,0.9446736,0.90902007,0.9203733,0.9535831,0.898777,0.94992304,0.945241,0.93367153,0.88886684,0.9391593,0.9494386,0.8954103,0.9226984,0.9499706,0.88386357,0.93375075,0.93604493,0.9381832,0.92587036,0.93872464,0.886906
@Sobat_HAPE,0.9564483,0.9544055,0.96152824,0.9348216,0.921456,0.9557061,0.93491995,0.9710234,0.9487968,0.8864194,0.94135714,0.91969496,0.9190248,0.9076041,0.95584714,0.98221564,0.9802294,0.93005276,0.93617636,0.9373361,0.96985406,0.9674516,0.96951807,0.9696945,0.9844936,0.97173584,0.95450914,0.9352455,0.9742068,0.9488559,0.9330629,0.9907633,0.95084035,0.94912577,0.9018786,0.96870744,0.9673052,0.8490473,0.9619682,0.9176805,0.9496057,0.9446405,0.9501072,0.96013856,0.92869693,0.92841136,0.95509887,0.93368566,0.9500513,0.93557423,0.90555704,0.96147144,0.94083786,0.9372605,0.9807253,0.7726328,0.9562341,0.92172253,0.9447895,0.9411579,0.94211173,0.9999998,0.91045713,0.94865066,0.9367391,0.96457255,0.97125053,0.97924185,0.9619231,0.8563887,0.91495717,0.95548874,0.9427278,0.96719295,0.9500568,0.9459302,0.94883,0.9430306,0.9444992,0.9664085,0.9616532,0.9018713,0.97359,0.86234057,0.9478006,0.9763392,0.9673275,0.9200003,0.9802652,0.9278532,0.9201956,0.926406,0.96455586,0.92723656,0.9556473,0.9429388,0.91026294,0.90885574,0.9309647,0.9304384
@SportsChannelIndonesia,0.8779736,0.8769745,0.8660846,0.9072267,0.8857164,0.875084,0.8694655,0.91026735,0.890356,0.8048307,0.8360623,0.8834716,0.8503057,0.84518266,0.91814435,0.8945043,0.8935704,0.8903455,0.8883533,0.859828,0.89580905,0.9044242,0.9139092,0.91448283,0.91019285,0.9181124,0.8797717,0.91856444,0.89374197,0.91169536,0.89593095,0.917531,0.8598577,0.845162,0.8417411,0.8960356,0.90362036,0.8622197,0.8988861,0.8685602,0.85003686,0.8905296,0.8850182,0.88355076,0.89644635,0.90304136,0.89630246,0.83876705,0.8934436,0.90736365,0.86699903,0.9099437,0.88066566,0.9224646,0.887241,0.7968969,0.8689074,0.92556024,0.83896565,0.86088157,0.8750479,0.91045713,1.0,0.872844,0.90852654,0.8903234,0.9159051,0.9240197,0.8887112,0.86350644,0.8510126,0.8908164,0.8523183,0.87384075,0.8652659,0.84186435,0.8944113,0.87482107,0.88931024,0.90247726,0.89960194,0.8372185,0.9080446,0.81971705,0.9025211,0.90651864,0.8855262,0.918223,0.89096886,0.8961282,0.90362144,0.91424537,0.89583445,0.8492894,0.87405324,0.85532534,0.85284054,0.8425675,0.8787956,0.88474256
